file_path,file_size,file_md5,is_symlink,file_size_h,folder
/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/shankar-2/DSC (6)_1.jpg,2379240.0,a1714ce9744cb751f10391b8577e0c06,False,2.27 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/shankar-2
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/20150909110657 (1).jpg,2371308.0,8fd2bb43c3ef12a3029fb9b350bb543e,False,2.26 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/20150909110657.jpg,2371308.0,8fd2bb43c3ef12a3029fb9b350bb543e,False,2.26 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/20150903_111735 (1).jpg,2369205.0,87e15be53a198ed55175b508ab6f2919,False,2.26 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/20150903_111735.jpg,2369205.0,87e15be53a198ed55175b508ab6f2919,False,2.26 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/20150909110733 (1).jpg,2358892.0,69829ca0809c1f412d1c31f729b92506,False,2.25 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/20150909110733.jpg,2358892.0,69829ca0809c1f412d1c31f729b92506,False,2.25 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/20150909110752.jpg,2358124.0,7a3ce914f6d464378379c02ae242f724,False,2.25 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/20150909110752 (1).jpg,2358124.0,7a3ce914f6d464378379c02ae242f724,False,2.25 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/backs/DSC (3)_1.jpg,2356290.0,6f3e34feaaa6abfe6ca68df514112769,False,2.25 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/backs
/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/shankar-2/DSC (3)_1.jpg,2356290.0,6f3e34feaaa6abfe6ca68df514112769,False,2.25 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/shankar-2
/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/shankar-2/DSC (4)_1.jpg,2348862.0,042925efb7eff4248f60c305fe7106b3,False,2.24 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/shankar-2
/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/backs/DSC (4)_1.jpg,2348862.0,042925efb7eff4248f60c305fe7106b3,False,2.24 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/backs
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Lab Record/DSC02880.JPG,2339555.0,fd7200403672a76d1889efa6331ae428,False,2.23 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Lab Record
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/NED mohan_PE/lab record/DSC02880.JPG,2339555.0,fd7200403672a76d1889efa6331ae428,False,2.23 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/NED mohan_PE/lab record
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/20150909110727.jpg,2327660.0,bdd716e19bcbf32e6589377d4ad0af73,False,2.22 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/20150909110727 (1).jpg,2327660.0,bdd716e19bcbf32e6589377d4ad0af73,False,2.22 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Instru Lab Expts/expt_6_photos/ch_3_5.jpg,2323372.0,1d33c368f3630ea44c1bd00ca7f061ea,False,2.22 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Instru Lab Expts/expt_6_photos
/Users/arunpatro/My Drive/Google Photos/2017/IMG_20170914_152356457_HDR.jpg,2323372.0,1d33c368f3630ea44c1bd00ca7f061ea,False,2.22 MB,/Users/arunpatro/My Drive/Google Photos/2017
/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/backs/DSC (9).JPG,2287949.0,8d51fce31681858b1efeb953a19e6796,False,2.18 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/backs
/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/shankar-2/DSC (9).JPG,2287949.0,8d51fce31681858b1efeb953a19e6796,False,2.18 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/shankar-2
/Users/arunpatro/My Drive/Myntra/pdfs/papers/Understanding Deep Image Representations by Inverting Them.pdf,2265693.0,78075117615884f0db81a2ec693e530f,False,2.16 MB,/Users/arunpatro/My Drive/Myntra/pdfs/papers
/Users/arunpatro/My Drive/IIT - KGP/Acads/MTP/MTP Literature/Understanding Deep Image Representations by Inverting Them.pdf,2265693.0,78075117615884f0db81a2ec693e530f,False,2.16 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/MTP/MTP Literature
/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/backs/DSC (10)_1.jpg,2253001.0,ae6c0a31e34fa0b75900268074857b30,False,2.15 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/backs
/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/shankar-2/DSC (10)_1.jpg,2253001.0,ae6c0a31e34fa0b75900268074857b30,False,2.15 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/shankar-2
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/20150909110721 (1).jpg,2245996.0,bbcd1fd6201b73a6475459dabfdeea78,False,2.14 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/20150909110721.jpg,2245996.0,bbcd1fd6201b73a6475459dabfdeea78,False,2.14 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/shankar-2/DSC (11).JPG,2243646.0,ae525830e8098898b227152862f4c944,False,2.14 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/shankar-2
/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/backs/DSC (11).JPG,2243646.0,ae525830e8098898b227152862f4c944,False,2.14 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/backs
/Users/arunpatro/My Drive/Google Photos/2017/IMG_20170914_151823412_HDR.jpg,2221064.0,5109a4237e388e3e8d4b9a266865c82b,False,2.12 MB,/Users/arunpatro/My Drive/Google Photos/2017
/Users/arunpatro/My Drive/IIT - KGP/Acads/Instru Lab Expts/expt_6_photos/ch_1_25.jpg,2221064.0,5109a4237e388e3e8d4b9a266865c82b,False,2.12 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Instru Lab Expts/expt_6_photos
/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/backs/DSC (11)_1.jpg,2216719.0,0d6ed6826d5d890dcfbc910e87045803,False,2.11 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/backs
/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/shankar-2/DSC (11)_1.jpg,2216719.0,0d6ed6826d5d890dcfbc910e87045803,False,2.11 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/shankar-2
/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/backs/DSC (7)_1.jpg,2201046.0,9471af592e1cc3d7e46afc7031765149,False,2.1 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/backs
/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/shankar-2/DSC (7)_1.jpg,2201046.0,9471af592e1cc3d7e46afc7031765149,False,2.1 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/shankar-2
/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/shankar-2/DSC (12).jpg,2200505.0,cc5a8ac5cb186ede30932f7186ff75d4,False,2.1 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/shankar-2
/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/backs/DSC (12).jpg,2200505.0,cc5a8ac5cb186ede30932f7186ff75d4,False,2.1 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/backs
/Users/arunpatro/My Drive/Google Photos/2017/IMG_20170914_152637727.jpg,2199101.0,e5d44413c7d3b9f2bcffd33a8b64a475,False,2.1 MB,/Users/arunpatro/My Drive/Google Photos/2017
/Users/arunpatro/My Drive/IIT - KGP/Acads/Instru Lab Expts/expt_6_photos/ch_4_20.jpg,2199101.0,e5d44413c7d3b9f2bcffd33a8b64a475,False,2.1 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Instru Lab Expts/expt_6_photos
/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/shankar-2/DSC (9)_1.jpg,2187713.0,fd4515c1655e1bbc84bedde10139afee,False,2.09 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/shankar-2
/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/backs/DSC (9)_1.jpg,2187713.0,fd4515c1655e1bbc84bedde10139afee,False,2.09 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/backs
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/20150909110710 (1).jpg,2180241.0,47d14b254d81ee4b91ca8b123fd4ed01,False,2.08 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/20150909110710.jpg,2180241.0,47d14b254d81ee4b91ca8b123fd4ed01,False,2.08 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_215753_HDR (1).jpg,2173371.0,01ec8db3d8fdccb4f97af60654f9ad95,False,2.07 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_215753_HDR.jpg,2173371.0,01ec8db3d8fdccb4f97af60654f9ad95,False,2.07 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/backs/DSC (5)_1.jpg,2161123.0,c696868e26419d702b2af232f2b70cfd,False,2.06 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/backs
/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/shankar-2/DSC (5)_1.jpg,2161123.0,c696868e26419d702b2af232f2b70cfd,False,2.06 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/shankar-2
/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/shankar-2/DSC (2).JPG,2134622.0,6b87cf6e8e261f7b14aac1156c161b1c,False,2.04 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/shankar-2
/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/backs/DSC (2).JPG,2134622.0,6b87cf6e8e261f7b14aac1156c161b1c,False,2.04 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/backs
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Regulators Umanand/191.JPG,2111100.0,d2e3fa1a9cad897bce346668b0d29956,False,2.01 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Regulators Umanand
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Regulators Umanand/191 (1).JPG,2111100.0,d2e3fa1a9cad897bce346668b0d29956,False,2.01 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Regulators Umanand
/Users/arunpatro/My Drive/Certificates/CBSE X Marks Memo - 2.jpg,2109962.0,25f9d8b53f4758c0c1d6222cf02ba222,False,2.01 MB,/Users/arunpatro/My Drive/Certificates
/Users/arunpatro/My Drive/IIT - KGP/IIT Requirements/7.jpg,2109962.0,25f9d8b53f4758c0c1d6222cf02ba222,False,2.01 MB,/Users/arunpatro/My Drive/IIT - KGP/IIT Requirements
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Regulators Umanand/149.JPG,2106168.0,a59a7d9ee82220dbbb02f0708e58973e,False,2.01 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Regulators Umanand
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Regulators Umanand/149 (1).JPG,2106168.0,a59a7d9ee82220dbbb02f0708e58973e,False,2.01 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Regulators Umanand
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/20150909110632.jpg,2094060.0,39b9efd67b2717b13224b5e255fe011f,False,2.0 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/20150909110632 (1).jpg,2094060.0,39b9efd67b2717b13224b5e255fe011f,False,2.0 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Regulators Umanand/177.JPG,2091290.0,333379660d8f1d21024cedbee0ceaac7,False,1.99 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Regulators Umanand
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Regulators Umanand/177 (1).JPG,2091290.0,333379660d8f1d21024cedbee0ceaac7,False,1.99 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Regulators Umanand
/Users/arunpatro/My Drive/Google Photos/2017/IMG_20170914_151816016.jpg,2066636.0,eb939ccd48c86337393272324d9957b9,False,1.97 MB,/Users/arunpatro/My Drive/Google Photos/2017
/Users/arunpatro/My Drive/IIT - KGP/Acads/Instru Lab Expts/expt_6_photos/ch_1_20.jpg,2066636.0,eb939ccd48c86337393272324d9957b9,False,1.97 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Instru Lab Expts/expt_6_photos
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Regulators Umanand/154 (1).JPG,2052948.0,a3678cc4b616d1f6e01766fdd8ad2aea,False,1.96 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Regulators Umanand
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Regulators Umanand/154.JPG,2052948.0,a3678cc4b616d1f6e01766fdd8ad2aea,False,1.96 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Regulators Umanand
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_215726_HDR.jpg,2047550.0,f9839cbd1e26edecb7cc494861dd2456,False,1.95 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_215726_HDR (1).jpg,2047550.0,f9839cbd1e26edecb7cc494861dd2456,False,1.95 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/backs/DSC (1).JPG,2036035.0,64f3b4cfd38c8d620fd8aecd42f0d034,False,1.94 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/backs
/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/shankar-2/DSC (1).JPG,2036035.0,64f3b4cfd38c8d620fd8aecd42f0d034,False,1.94 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/shankar-2
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Controls/Notes/(Part 5. Interconnected Systems) (1).pdf,2030624.0,205e7189a166cf697bf9fa2380228b71,False,1.94 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Controls/Notes
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Controls/Notes/(Part 5. Interconnected Systems).pdf,2030624.0,205e7189a166cf697bf9fa2380228b71,False,1.94 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Controls/Notes
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Regulators Umanand/180.JPG,2009716.0,38e35fd9691b2ec08fad89247fc136ba,False,1.92 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Regulators Umanand
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Regulators Umanand/180 (1).JPG,2009716.0,38e35fd9691b2ec08fad89247fc136ba,False,1.92 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Regulators Umanand
/Users/arunpatro/My Drive/Google Photos/2017/IMG_20170914_152426112.jpg,2001782.0,30bf3eaa069fc0e3b77eb441f1ab55d1,False,1.91 MB,/Users/arunpatro/My Drive/Google Photos/2017
/Users/arunpatro/My Drive/IIT - KGP/Acads/Instru Lab Expts/expt_6_photos/ch_3_15.jpg,2001782.0,30bf3eaa069fc0e3b77eb441f1ab55d1,False,1.91 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Instru Lab Expts/expt_6_photos
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Controls/Notes/(Part 1. Introduction to Control Systems) (1).pdf,1969847.0,3c2b7f99cc9712426a9e28bc88fdbb03,False,1.88 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Controls/Notes
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Controls/Notes/(Part 1. Introduction to Control Systems).pdf,1969847.0,3c2b7f99cc9712426a9e28bc88fdbb03,False,1.88 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Controls/Notes
/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/backs/DSC (7).JPG,1964968.0,7b7a9fd34bb7c014872770b8697c1a7c,False,1.87 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/backs
/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/shankar-2/DSC (7).JPG,1964968.0,7b7a9fd34bb7c014872770b8697c1a7c,False,1.87 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/shankar-2
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Regulators Umanand/IMG_7679.JPG,1964615.0,23528f0bcc5a7aa436f79199d865e129,False,1.87 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Regulators Umanand
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Regulators Umanand/IMG_7679 (1).JPG,1964615.0,23528f0bcc5a7aa436f79199d865e129,False,1.87 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Regulators Umanand
/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/backs/DSC (4).JPG,1956046.0,5b6237af9c841e8922df02dc3c75338a,False,1.87 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/backs
/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/shankar-2/DSC (4).JPG,1956046.0,5b6237af9c841e8922df02dc3c75338a,False,1.87 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/shankar-2
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Regulators Umanand/182.JPG,1946177.0,0b281a5beff7ebdc5471092c125b7ede,False,1.86 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Regulators Umanand
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Regulators Umanand/182 (1).JPG,1946177.0,0b281a5beff7ebdc5471092c125b7ede,False,1.86 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Regulators Umanand
/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/shankar-2/DSC (10).JPG,1932210.0,bdec6093cd423f49a760a4f712dc2876,False,1.84 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/shankar-2
/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/backs/DSC (10).JPG,1932210.0,bdec6093cd423f49a760a4f712dc2876,False,1.84 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/backs
/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/backs/DSC (5).JPG,1930954.0,3b8d22cff8467e2ef4674b9dbd5c9aa5,False,1.84 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/backs
/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/shankar-2/DSC (5).JPG,1930954.0,3b8d22cff8467e2ef4674b9dbd5c9aa5,False,1.84 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/shankar-2
/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/shankar-2/DSC (3).JPG,1916256.0,aa349212a08b80d54b1b8c1dbe7a78fe,False,1.83 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/shankar-2
/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/backs/DSC (3).JPG,1916256.0,aa349212a08b80d54b1b8c1dbe7a78fe,False,1.83 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/backs
/Users/arunpatro/My Drive/Google Photos/2017/IMG_20170914_151844192.jpg,1906800.0,f6df483802fce2d955af31985e487e29,False,1.82 MB,/Users/arunpatro/My Drive/Google Photos/2017
/Users/arunpatro/My Drive/IIT - KGP/Acads/Instru Lab Expts/expt_6_photos/ch_1_30.jpg,1906800.0,f6df483802fce2d955af31985e487e29,False,1.82 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Instru Lab Expts/expt_6_photos
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Regulators Umanand/174 (1).JPG,1906750.0,d951180c6dc2bbc44ec4718ae093a0e9,False,1.82 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Regulators Umanand
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Regulators Umanand/174.JPG,1906750.0,d951180c6dc2bbc44ec4718ae093a0e9,False,1.82 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Regulators Umanand
/Users/arunpatro/My Drive/IIT - KGP/Acads/Instru Lab Expts/expt_6_photos/ch_2_20.jpg,1905177.0,b4fab2996e4f98b844853c0d5635e34f,False,1.82 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Instru Lab Expts/expt_6_photos
/Users/arunpatro/My Drive/Google Photos/2017/IMG_20170914_152308762.jpg,1905177.0,b4fab2996e4f98b844853c0d5635e34f,False,1.82 MB,/Users/arunpatro/My Drive/Google Photos/2017
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Regulators Umanand/183 (1).JPG,1897008.0,8bfccb38cf51498bb57f515a6d7baac3,False,1.81 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Regulators Umanand
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Regulators Umanand/183.JPG,1897008.0,8bfccb38cf51498bb57f515a6d7baac3,False,1.81 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Regulators Umanand
/Users/arunpatro/My Drive/Google Photos/2017/IMG_20170914_152420232_HDR.jpg,1874785.0,2034ad8c2dba2e87ab257bfaf7658f39,False,1.79 MB,/Users/arunpatro/My Drive/Google Photos/2017
/Users/arunpatro/My Drive/IIT - KGP/Acads/Instru Lab Expts/expt_6_photos/ch_3_10.jpg,1874785.0,2034ad8c2dba2e87ab257bfaf7658f39,False,1.79 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Instru Lab Expts/expt_6_photos
/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/backs/DSC (1)_1.jpg,1867606.0,496d762d9b3c1c350be4e5fed0b0fb61,False,1.78 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/backs
/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/shankar-2/DSC (1)_1.jpg,1867606.0,496d762d9b3c1c350be4e5fed0b0fb61,False,1.78 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/shankar-2
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Regulators Umanand/172 (1).JPG,1860836.0,326dbb770ae5d2c4ea4d5df186c7bd51,False,1.77 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Regulators Umanand
